"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_name"	"gene_chr"	"gene_start"	"gene_end"	"gene_strand"	"gene_length"	"gene_biotype"	"gene_description"
"ENSG00000177485"	794.426520883299	0.0411609518442241	0.081633092915924	0.504218943249116	0.614107530071815	0.68178034514143	"ZBTB33"	"X"	120250752	120258398	"+"	5313	"protein_coding"	"zinc finger and BTB domain containing 33 [Source:HGNC Symbol;Acc:HGNC:16682]"
"ENSG00000177508"	473.577170866663	-0.961819270458333	0.107154863206195	-8.97597404055784	2.80855620829049e-19	1.89337549116305e-18	"IRX3"	"16"	54283304	54286763	"-"	2911	"protein_coding"	"iroquois homeobox 3 [Source:HGNC Symbol;Acc:HGNC:14360]"
"ENSG00000177542"	2264.49502959795	1.31195079031903	0.0689862628890402	19.017565749709	1.22018610003366e-80	4.9139641264183e-79	"SLC25A22"	"11"	790475	798333	"-"	4647	"protein_coding"	"solute carrier family 25 member 22 [Source:HGNC Symbol;Acc:HGNC:19954]"
"ENSG00000177548"	136.641663019212	-0.494821575576988	0.182752027441039	-2.70761196198839	0.00677692076926615	0.0123219653840433	"RABEP2"	"16"	28904421	28936526	"-"	4566	"protein_coding"	"rabaptin, RAB GTPase binding effector protein 2 [Source:HGNC Symbol;Acc:HGNC:24817]"
"ENSG00000177556"	973.840766247341	0.488055731660731	0.081508045357338	5.98782279124784	2.12668586098388e-09	7.96807970905407e-09	"ATOX1"	"5"	151742316	151772532	"-"	5239	"protein_coding"	"antioxidant 1 copper chaperone [Source:HGNC Symbol;Acc:HGNC:798]"
"ENSG00000177565"	1626.94428903168	-0.429231056186846	0.0843112273325395	-5.09103081246673	3.56122144223372e-07	1.09484074075387e-06	"TBL1XR1"	"3"	177019340	177228000	"-"	11603	"protein_coding"	"transducin beta like 1 X-linked receptor 1 [Source:HGNC Symbol;Acc:HGNC:29529]"
"ENSG00000177570"	315.579597645694	0.88676317121155	0.120736783336531	7.34459827987852	2.06378002029968e-13	1.02416747846098e-12	"SAMD12"	"8"	118189455	118622112	"-"	15378	"protein_coding"	"sterile alpha motif domain containing 12 [Source:HGNC Symbol;Acc:HGNC:31750]"
"ENSG00000177576"	33.5358958626306	2.02684837640855	0.398701934273883	5.08361811712766	3.70312111440484e-07	1.13642160829851e-06	"C18orf32"	"18"	49477250	49487252	"-"	5740	"protein_coding"	"chromosome 18 open reading frame 32 [Source:HGNC Symbol;Acc:HGNC:31690]"
"ENSG00000177595"	436.480250849431	-0.729746336408977	0.118829363110283	-6.14112806219212	8.1937490419542e-10	3.16159105245607e-09	"PIDD1"	"11"	799179	809753	"-"	5869	"protein_coding"	"p53-induced death domain protein 1 [Source:HGNC Symbol;Acc:HGNC:16491]"
"ENSG00000177599"	33.8335885007013	-0.514174482571107	0.354883401185451	-1.44885469665124	0.147378165081642	0.200891874146374	"ZNF491"	"19"	11797667	11809622	"+"	3032	"protein_coding"	"zinc finger protein 491 [Source:HGNC Symbol;Acc:HGNC:23706]"
"ENSG00000177600"	7035.57298501674	-0.130126570442456	0.0605104145592378	-2.15048221682677	0.0315170911586081	0.0505535325184054	"RPLP2"	"11"	809647	812880	"+"	1955	"protein_coding"	"ribosomal protein lateral stalk subunit P2 [Source:HGNC Symbol;Acc:HGNC:10377]"
"ENSG00000177602"	375.55500128094	-1.17066194609062	0.12325461489898	-9.49791573362256	2.14133185889226e-21	1.62758148800388e-20	"HASPIN"	"17"	3723903	3726699	"+"	2797	"protein_coding"	"histone H3 associated protein kinase [Source:HGNC Symbol;Acc:HGNC:19682]"
"ENSG00000177606"	4354.49710389291	0.246711394672849	0.0567597482360694	4.34659071507421	1.38269880592161e-05	3.62190335949226e-05	"JUN"	"1"	58780788	58784327	"-"	3540	"protein_coding"	"Jun proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6204]"
"ENSG00000177613"	614.884402080577	-0.65602768171905	0.0902191581387164	-7.27148972849397	3.55544415923792e-13	1.73530942086663e-12	"CSTF2T"	"10"	51695487	51699591	"-"	4105	"protein_coding"	"cleavage stimulation factor subunit 2 tau variant [Source:HGNC Symbol;Acc:HGNC:17086]"
"ENSG00000177614"	40.1199205649349	3.60388397568631	0.434293095625393	8.29827600758107	1.05633037513884e-16	6.2622683973549e-16	"PGBD5"	"1"	230314482	230426371	"-"	11304	"protein_coding"	"piggyBac transposable element derived 5 [Source:HGNC Symbol;Acc:HGNC:19405]"
"ENSG00000177628"	2168.343632815	0.260235307211317	0.0682334098433359	3.8138986137263	0.00013679160446888	0.00031754972735012	"GBA"	"1"	155234452	155244699	"-"	3648	"protein_coding"	"glucosylceramidase beta [Source:HGNC Symbol;Acc:HGNC:4177]"
"ENSG00000177640"	31.6019894659222	1.44467362820417	0.36524343086595	3.95537196871417	7.64156634087966e-05	0.000183111926149677	"CASC2"	"10"	118046279	118210153	"+"	10032	"antisense"	"cancer susceptibility 2 [Source:HGNC Symbol;Acc:HGNC:22933]"
"ENSG00000177646"	881.122534887418	0.00983961499728911	0.081224873871673	0.121140415839053	0.903579817672253	0.926217478349543	"ACAD9"	"3"	128879596	128916067	"+"	4327	"protein_coding"	"acyl-CoA dehydrogenase family member 9 [Source:HGNC Symbol;Acc:HGNC:21497]"
"ENSG00000177663"	456.360764074073	-0.441486340735795	0.108439813239832	-4.07125692626725	4.67601397689602e-05	0.000115134121351742	"IL17RA"	"22"	17084954	17115694	"+"	9036	"protein_coding"	"interleukin 17 receptor A [Source:HGNC Symbol;Acc:HGNC:5985]"
"ENSG00000177666"	2500.18122068952	0.593667938079921	0.0720931137346284	8.23473848369466	1.79950297357963e-16	1.05380866941565e-15	"PNPLA2"	"11"	818902	825573	"+"	3843	"protein_coding"	"patatin like phospholipase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30802]"
"ENSG00000177674"	655.236864995923	0.927551546063831	0.0927116742963265	10.0046898419629	1.4534642051457e-23	1.24084868656834e-22	"AGTRAP"	"1"	11736084	11754802	"+"	2435	"protein_coding"	"angiotensin II receptor associated protein [Source:HGNC Symbol;Acc:HGNC:13539]"
"ENSG00000177675"	437.223173838887	-0.257106308645688	0.109663389130825	-2.34450449401091	0.0190523809194942	0.0318692865135912	"CD163L1"	"12"	7346685	7479897	"-"	5690	"protein_coding"	"CD163 molecule like 1 [Source:HGNC Symbol;Acc:HGNC:30375]"
"ENSG00000177679"	108.186468535961	-0.645883551915969	0.206973417138596	-3.1206111434275	0.00180476178243939	0.00356823740663766	"SRRM3"	"7"	76201900	76287288	"+"	6873	"protein_coding"	"serine/arginine repetitive matrix 3 [Source:HGNC Symbol;Acc:HGNC:26729]"
"ENSG00000177683"	709.142489800294	0.347002382758588	0.0953603163016534	3.63885519906325	0.000273852718545835	0.000610218745960186	"THAP5"	"7"	108554543	108569750	"-"	4961	"protein_coding"	"THAP domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23188]"
"ENSG00000177685"	239.24831368262	0.0308204145337487	0.13042824393629	0.236301690520372	0.813198575234933	0.855401496165074	"CRACR2B"	"11"	826144	831991	"+"	3913	"protein_coding"	"calcium release activated channel regulator 2B [Source:HGNC Symbol;Acc:HGNC:28703]"
"ENSG00000177692"	25.5142854355496	1.1246019367328	0.429275511650582	2.61976727348983	0.00879897920503325	0.0156739665483472	"DNAJC28"	"21"	33485530	33491720	"-"	2484	"protein_coding"	"DnaJ heat shock protein family (Hsp40) member C28 [Source:HGNC Symbol;Acc:HGNC:1297]"
"ENSG00000177697"	4881.4256864004	-0.185205304308802	0.0680057873390793	-2.7233756354494	0.00646185393809316	0.0117853184331506	"CD151"	"11"	832843	839831	"+"	3938	"protein_coding"	"CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630]"
"ENSG00000177699"	19.2256584094015	0.35479405942728	0.444126891734407	0.798857412217792	0.424373095727892	0.501078801494965	"AC011944.1"	"15"	78978889	78985926	"+"	1900	"antisense"	"uncharacterized LOC100129540 [Source:NCBI gene;Acc:100129540]"
"ENSG00000177700"	2502.09007852209	-0.331542593139165	0.0796981908205311	-4.15997640254785	3.18280476758246e-05	8.00723933679289e-05	"POLR2L"	"11"	837356	842545	"-"	1142	"protein_coding"	"RNA polymerase II subunit L [Source:HGNC Symbol;Acc:HGNC:9199]"
"ENSG00000177706"	1752.81757296361	-2.01731589019588	0.0816637657166108	-24.7027047123489	1.00025626500791e-134	8.89476438201256e-133	"FAM20C"	"7"	192969	260745	"+"	4629	"protein_coding"	"FAM20C, golgi associated secretory pathway kinase [Source:HGNC Symbol;Acc:HGNC:22140]"
"ENSG00000177707"	794.249684957304	-0.138999879624546	0.0858327788642658	-1.61942653452195	0.105355521493285	0.149740330991565	"NECTIN3"	"3"	111070071	111275563	"+"	6184	"protein_coding"	"nectin cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:17664]"
"ENSG00000177728"	1032.33344029076	-1.07491764448895	0.0787201206084183	-13.6549288311685	1.88673576856212e-42	3.11767379844894e-41	"TMEM94"	"17"	75441159	75500090	"+"	8854	"protein_coding"	"transmembrane protein 94 [Source:HGNC Symbol;Acc:HGNC:28983]"
"ENSG00000177731"	10781.9122733779	0.0229324953986982	0.0486664655855175	0.471217605856355	0.637485347352854	0.702613166906169	"FLII"	"17"	18244836	18258916	"-"	6465	"protein_coding"	"FLII, actin remodeling protein [Source:HGNC Symbol;Acc:HGNC:3750]"
"ENSG00000177732"	641.539957896149	-0.172515816840889	0.0940831455670652	-1.83365273132704	0.0667055593928692	0.0998733163698199	"SOX12"	"20"	325595	330224	"+"	4630	"protein_coding"	"SRY-box 12 [Source:HGNC Symbol;Acc:HGNC:11198]"
"ENSG00000177733"	3946.29050790043	0.0167511970903495	0.0706360896955898	0.237147854057887	0.812542088847829	0.85494477086622	"HNRNPA0"	"5"	137745651	137754376	"-"	8726	"protein_coding"	"heterogeneous nuclear ribonucleoprotein A0 [Source:HGNC Symbol;Acc:HGNC:5030]"
"ENSG00000177738"	43.3052277433534	0.305551580505944	0.306506140307734	0.996885674783441	0.318820005796469	0.393192077849305	"AC025171.1"	"5"	43014414	43067419	"-"	2784	"sense_overlapping"	"uncharacterized LOC648987 [Source:NCBI gene;Acc:648987]"
"ENSG00000177788"	36.1519232264862	0.526056797338338	0.330153588230756	1.59336992263933	0.111077228985963	0.156800522180222	"AL162595.1"	"1"	229258281	229271028	"-"	1155	"bidirectional_promoter_lncRNA"	"novel transcript"
"ENSG00000177830"	1270.62382165351	-0.0887327913280022	0.0699461902993279	-1.26858647981082	0.204588588937161	0.267885850047603	"CHID1"	"11"	867860	915058	"-"	5984	"protein_coding"	"chitinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28474]"
"ENSG00000177839"	20.8019653237521	0.591319438390181	0.501201963095206	1.17980271812674	0.238078688220972	0.306084116629737	"PCDHB9"	"5"	141187127	141191541	"+"	4415	"protein_coding"	"protocadherin beta 9 [Source:HGNC Symbol;Acc:HGNC:8694]"
"ENSG00000177842"	92.1271236757828	-0.599801777677747	0.22964843438782	-2.61182611271292	0.00900600482756222	0.0160208578014821	"ZNF620"	"3"	40477131	40518736	"+"	3783	"protein_coding"	"zinc finger protein 620 [Source:HGNC Symbol;Acc:HGNC:28742]"
"ENSG00000177853"	423.498144579094	0.173051424424831	0.110649971181891	1.56395363303225	0.117828457758023	0.165115644608017	"ZNF518A"	"10"	96129715	96205288	"+"	10891	"protein_coding"	"zinc finger protein 518A [Source:HGNC Symbol;Acc:HGNC:29009]"
"ENSG00000177854"	141.836144203166	0.262256584524357	0.173029842700788	1.51567255931605	0.129602169605602	0.179487958591597	"TMEM187"	"X"	153972327	153983195	"+"	1924	"protein_coding"	"transmembrane protein 187 [Source:HGNC Symbol;Acc:HGNC:13705]"
"ENSG00000177868"	96.2956223434137	0.0107814018581996	0.205881073635445	0.0523671344229059	0.958236161101566	0.969198231583596	"SVBP"	"1"	42807052	42817252	"-"	1208	"protein_coding"	"small vasohibin binding protein [Source:HGNC Symbol;Acc:HGNC:29204]"
"ENSG00000177873"	118.505828682956	-0.425206644426617	0.192321095372381	-2.21092045884677	0.0270413456597056	0.043970411333782	"ZNF619"	"3"	40477113	40490236	"+"	4514	"protein_coding"	"zinc finger protein 619 [Source:HGNC Symbol;Acc:HGNC:26910]"
"ENSG00000177879"	1492.68438474141	0.220694464489938	0.0682994945569543	3.23127522277493	0.00123239211937356	0.00250318462693991	"AP3S1"	"5"	115841481	115914081	"+"	3198	"protein_coding"	"adaptor related protein complex 3 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:2013]"
"ENSG00000177885"	2722.65052379382	-0.0904002800211894	0.0560651921201652	-1.61241363139242	0.106871960531337	0.151643445933784	"GRB2"	"17"	75318076	75405709	"-"	4716	"protein_coding"	"growth factor receptor bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]"
"ENSG00000177888"	506.896444756144	0.247161938795107	0.100431531842278	2.46099939193659	0.0138550600895014	0.0238445289648606	"ZBTB41"	"1"	197153680	197200542	"-"	8562	"protein_coding"	"zinc finger and BTB domain containing 41 [Source:HGNC Symbol;Acc:HGNC:24819]"
"ENSG00000177889"	1812.60272570571	-0.30614654806275	0.063858815758498	-4.79411565069635	1.63393998555866e-06	4.72757809626378e-06	"UBE2N"	"12"	93405673	93442262	"-"	6269	"protein_coding"	"ubiquitin conjugating enzyme E2 N [Source:HGNC Symbol;Acc:HGNC:12492]"
"ENSG00000177917"	942.794545447686	-0.764126520612828	0.0813075037301754	-9.39798278826312	5.56191228062722e-21	4.14757433471494e-20	"ARL6IP6"	"2"	152717893	152761253	"+"	3349	"protein_coding"	"ADP ribosylation factor like GTPase 6 interacting protein 6 [Source:HGNC Symbol;Acc:HGNC:24048]"
"ENSG00000177932"	278.686237353033	-0.195232802770463	0.122501923816181	-1.59371213682666	0.111000524594031	0.156735389660815	"ZNF354C"	"5"	179060415	179083537	"+"	5411	"protein_coding"	"zinc finger protein 354C [Source:HGNC Symbol;Acc:HGNC:16736]"
"ENSG00000177943"	438.682488252134	0.0522053668185137	0.11939303879708	0.437256370593277	0.661925432561199	0.724412097497438	"MAMDC4"	"9"	136850943	136860799	"+"	5469	"protein_coding"	"MAM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24083]"
"ENSG00000177946"	131.285944997909	0.315952069051063	0.183558422426927	1.72126162817095	0.0852033591416584	0.124090549752464	"CENPBD1"	"16"	89969773	89972832	"-"	3060	"protein_coding"	"CENPB DNA-binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28272]"
"ENSG00000177951"	890.964280597958	0.323021087996869	0.0837739796146292	3.85586418936771	0.000115321502344904	0.000270237013263367	"BET1L"	"11"	167784	207428	"-"	3868	"protein_coding"	"Bet1 golgi vesicular membrane trafficking protein like [Source:HGNC Symbol;Acc:HGNC:19348]"
"ENSG00000177954"	5151.3683486334	-0.255762476957774	0.0501909963455363	-5.095784016659	3.47300907328341e-07	1.06964507674458e-06	"RPS27"	"1"	153990755	153992155	"+"	1035	"protein_coding"	"ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:10416]"
"ENSG00000177963"	3789.3777048764	-0.317066551687885	0.0570527056018836	-5.55743234861445	2.73772039240678e-08	9.35935344817463e-08	"RIC8A"	"11"	207511	215113	"+"	6685	"protein_coding"	"RIC8 guanine nucleotide exchange factor A [Source:HGNC Symbol;Acc:HGNC:29550]"
"ENSG00000177971"	258.519196649137	-1.69771548821321	0.134330724258047	-12.6383260239997	1.29787735500813e-36	1.77796484678941e-35	"IMP3"	"15"	75639085	75648706	"-"	2565	"protein_coding"	"IMP3, U3 small nucleolar ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14497]"
"ENSG00000177981"	223.680848548514	-0.587120222353299	0.145871637449603	-4.02491006900599	5.69970929316653e-05	0.000138762981114217	"ASB8"	"12"	48147788	48181213	"-"	4087	"protein_coding"	"ankyrin repeat and SOCS box containing 8 [Source:HGNC Symbol;Acc:HGNC:17183]"
"ENSG00000177989"	75.3371512365998	1.3974240107233	0.261523896158912	5.34338938524443	9.12245066926472e-08	2.95996304761584e-07	"ODF3B"	"22"	50529710	50532580	"-"	2301	"protein_coding"	"outer dense fiber of sperm tails 3B [Source:HGNC Symbol;Acc:HGNC:34388]"
"ENSG00000178026"	86.1930675636062	1.04934728354879	0.255344339664994	4.10953806505172	3.96451363790068e-05	9.84822829088715e-05	"LRRC75B"	"22"	24585620	24593208	"-"	3422	"protein_coding"	"leucine rich repeat containing 75B [Source:HGNC Symbol;Acc:HGNC:33155]"
"ENSG00000178028"	505.6323686014	-0.723313530627267	0.0966099049800081	-7.48695002626227	7.04925271821422e-14	3.57670527100948e-13	"DMAP1"	"1"	44213455	44220681	"+"	5599	"protein_coding"	"DNA methyltransferase 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18291]"
"ENSG00000178031"	269.349396882912	-6.36718179830954	0.343710378257575	-18.5248459199507	1.30175272122761e-76	4.81398169792442e-75	"ADAMTSL1"	"9"	17906563	18910950	"+"	13652	"protein_coding"	"ADAMTS like 1 [Source:HGNC Symbol;Acc:HGNC:14632]"
"ENSG00000178035"	3871.52184873836	-1.20237914502418	0.0552601716896237	-21.7585126549644	5.73794236833323e-105	3.29375020128502e-103	"IMPDH2"	"3"	49024325	49029408	"-"	2773	"protein_coding"	"inosine monophosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6053]"
"ENSG00000178038"	1078.8790367994	-0.403891632614043	0.0742635561993574	-5.43862499029555	5.36933357623524e-08	1.77982822100416e-07	"ALS2CL"	"3"	46668997	46693704	"-"	9057	"protein_coding"	"ALS2 C-terminal like [Source:HGNC Symbol;Acc:HGNC:20605]"
"ENSG00000178053"	325.758991868499	0.45169625983132	0.114472324513262	3.94589925339543	7.95010386056754e-05	0.000190031693273727	"MLF1"	"3"	158571163	158607252	"+"	3569	"protein_coding"	"myeloid leukemia factor 1 [Source:HGNC Symbol;Acc:HGNC:7125]"
"ENSG00000178057"	743.55034274303	-0.138801193553503	0.0906947373008905	-1.53042169462395	0.125912382390513	0.175043926504216	"NDUFAF3"	"3"	49020459	49023495	"+"	2434	"protein_coding"	"NADH:ubiquinone oxidoreductase complex assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:29918]"
"ENSG00000178074"	560.718448774248	-0.431521125748042	0.0958551741465374	-4.5018031586731	6.73793706800174e-06	1.83070199103275e-05	"C2orf69"	"2"	199911256	199955935	"+"	4296	"protein_coding"	"chromosome 2 open reading frame 69 [Source:HGNC Symbol;Acc:HGNC:26799]"
"ENSG00000178075"	76.3130591246635	0.701448498952321	0.2592335582572	2.70585530541681	0.00681287236910671	0.0123800175438622	"GRAMD1C"	"3"	113828182	113947174	"+"	7814	"protein_coding"	"GRAM domain containing 1C [Source:HGNC Symbol;Acc:HGNC:25252]"
"ENSG00000178078"	436.586498333273	1.04971229911991	0.102262896194147	10.264840310478	1.01488747088337e-24	9.11975984349872e-24	"STAP2"	"19"	4324043	4342786	"-"	2766	"protein_coding"	"signal transducing adaptor family member 2 [Source:HGNC Symbol;Acc:HGNC:30430]"
"ENSG00000178082"	69.0543623323338	-0.635929935127799	0.243785277737672	-2.60856578801325	0.00909225325670377	0.0161668081485357	"TWF1P1"	"17"	29203426	29204474	"-"	1049	"processed_pseudogene"	"twinfilin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21736]"
"ENSG00000178093"	87.6527074181254	0.725631721008699	0.21015819450403	3.45278813762736	0.000554824575695551	0.00118235507307111	"TSSK6"	"19"	19512418	19515685	"-"	1666	"protein_coding"	"testis specific serine kinase 6 [Source:HGNC Symbol;Acc:HGNC:30410]"
"ENSG00000178096"	62.1917934785886	-0.588199954674165	0.263376268375543	-2.23330658567712	0.0255287335293892	0.0417269482167577	"BOLA1"	"1"	149887890	149900798	"+"	1461	"protein_coding"	"bolA family member 1 [Source:HGNC Symbol;Acc:HGNC:24263]"
"ENSG00000178104"	1815.91402769706	1.28660119078565	0.0662200597528125	19.4291759262722	4.37326681131345e-84	1.83820591872257e-82	"PDE4DIP"	"1"	148808181	149048286	"+"	27623	"protein_coding"	"phosphodiesterase 4D interacting protein [Source:HGNC Symbol;Acc:HGNC:15580]"
"ENSG00000178105"	1432.54903054152	0.378620445973392	0.0787992597593437	4.80487313116538	1.54849663262785e-06	4.49134091183011e-06	"DDX10"	"11"	108665025	108940930	"+"	8653	"protein_coding"	"DEAD-box helicase 10 [Source:HGNC Symbol;Acc:HGNC:2735]"
"ENSG00000178127"	60.0984769782745	-0.172332121019363	0.257636897694971	-0.66889534286892	0.503562241210376	0.579373384098454	"NDUFV2"	"18"	9102630	9134345	"+"	2711	"protein_coding"	"NADH:ubiquinone oxidoreductase core subunit V2 [Source:HGNC Symbol;Acc:HGNC:7717]"
"ENSG00000178146"	16.5002162001723	0.170563079165519	0.489109700614389	0.34872152188204	0.727298385230786	0.781228764026701	"AL672207.1"	"X"	101778969	101780538	"-"	1570	"processed_pseudogene"	"glycerol kinase (GK) pseudogene"
"ENSG00000178149"	417.224790727519	-0.383814425596591	0.11090266025191	-3.46082253324469	0.000538527697130222	0.00114953657453189	"DALRD3"	"3"	49015488	49022293	"-"	3682	"protein_coding"	"DALR anticodon binding domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25536]"
"ENSG00000178150"	616.340429200547	-0.00339644169515992	0.090217374681837	-0.0376473124732116	0.969968884740144	0.97836358004474	"ZNF114"	"19"	48270102	48287608	"+"	2993	"protein_coding"	"zinc finger protein 114 [Source:HGNC Symbol;Acc:HGNC:12894]"
